PERMNO,date,EXCHCD,TICKER_x,DIVAMT,BIDLO,ASKHI,PRC,VOL,RET,SHROUT,OPENPRC,NUMTRD,RETX,sprtrn,pe_exi,pe_inc,dpr,npm,gpm,roa,roe,debt_at,dltt_be,intcov_ratio,quick_ratio,curr_ratio,inv_turn,at_turn
90319,2022-08-25,3.0,GOOGL,0.0,114.11,116.72,116.65,16934434.0,0.026036,5996000.0,114.235,223585.0,0.026036,0.014092,1.007,1.007,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-08-26,3.0,GOOGL,0.0,110.19,115.12,110.34,37208271.0,-0.054093,5996000.0,114.72,471021.0,-0.054093,-0.033688,1.007,1.007,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-08-29,3.0,GOOGL,0.0,108.8,110.95,109.42,21148772.0,-0.008338,5996000.0,109.99,332376.0,-0.008338,-0.006666,1.007,1.007,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-08-30,3.0,GOOGL,0.0,107.8,110.5,108.94,27495657.0,-0.004387,5996000.0,110.17,314374.0,-0.004387,-0.011028,1.007,1.007,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-08-31,3.0,GOOGL,0.0,108.13,110.85,108.22,28580889.0,-0.006609,5996000.0,110.65,289815.0,-0.006609,-0.007817,1.007,1.007,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-01,3.0,GOOGL,0.0,107.36,110.445,109.74,28328901.0,0.014045,5996000.0,108.28,367119.0,0.014045,0.002996,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-02,3.0,GOOGL,0.0,107.26,110.74,107.85,24133561.0,-0.017223,5996000.0,110.59,305125.0,-0.017223,-0.010736,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-06,3.0,GOOGL,0.0,105.78,108.03,106.81,25041753.0,-0.009643,5996000.0,107.3,314359.0,-0.009643,-0.004095,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-07,3.0,GOOGL,0.0,106.9,109.98,109.45,23116854.0,0.024717,5996000.0,107.06,264334.0,0.024717,0.018341,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-08,3.0,GOOGL,0.0,107.16,109.6,108.38,24171597.0,-0.009776,5996000.0,108.04,247570.0,-0.009776,0.006611,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-09,3.0,GOOGL,0.0,109.02,110.99,110.65,23158520.0,0.020945,5996000.0,109.065,265468.0,0.020945,0.015271,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-12,3.0,GOOGL,0.0,109.93,111.62,110.86,22939414.0,0.001898,5996000.0,110.99,262425.0,0.001898,0.010584,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-13,3.0,GOOGL,0.0,104.09,108.3,104.32,38078498.0,-0.058993,5996000.0,107.8,488754.0,-0.058993,-0.043237,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-14,3.0,GOOGL,0.0,103.66,105.275,105.0,26464097.0,0.006518,5996000.0,104.57,328788.0,0.006518,0.003387,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-15,3.0,GOOGL,0.0,102.35,105.27,102.91,34102026.0,-0.019905,5996000.0,104.03,397676.0,-0.019905,-0.011318,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-16,3.0,GOOGL,0.0,100.94,103.13,102.8,42734799.0,-0.001069,5996000.0,102.07,386558.0,-0.001069,-0.007182,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-19,3.0,GOOGL,0.0,101.55,103.33,103.07,23009016.0,0.002626,5996000.0,101.75,260464.0,0.002626,0.006857,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-20,3.0,GOOGL,0.0,100.52,102.37,101.14,26473904.0,-0.018725,5996000.0,102.08,301318.0,-0.018725,-0.011272,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-21,3.0,GOOGL,0.0,99.27,102.88,99.28,31454093.0,-0.01839,5996000.0,101.67,381833.0,-0.01839,-0.017116,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-22,3.0,GOOGL,0.0,98.79,101.24,100.14,34254820.0,0.008662,5996000.0,98.82,375521.0,0.008662,-0.008428,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-23,3.0,GOOGL,0.0,97.47,99.66,98.74,31579953.0,-0.01398,5996000.0,99.63,405954.0,-0.01398,-0.017233,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-26,3.0,GOOGL,0.0,97.8,99.88,98.17,26974624.0,-0.005773,5996000.0,98.1,319301.0,-0.005773,-0.010341,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-27,3.0,GOOGL,0.0,96.872,100.0,97.5,30028266.0,-0.006825,5996000.0,99.43,328708.0,-0.006825,-0.00212,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-28,3.0,GOOGL,0.0,97.11,100.7,100.05,32420345.0,0.026154,5996000.0,97.65,334584.0,0.026154,0.019672,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-29,3.0,GOOGL,0.0,95.96,98.64,97.42,30956841.0,-0.026287,5996000.0,98.64,348471.0,-0.026287,-0.021126,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-09-30,3.0,GOOGL,0.0,95.56,98.9,95.65,32859738.0,-0.018169,5978000.0,97.05,327757.0,-0.018169,-0.015067,0.89,0.89,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-03,3.0,GOOGL,0.0,96.521,99.2872,98.64,27942764.0,0.03126,5978000.0,96.76,276867.0,0.03126,0.025884,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-04,3.0,GOOGL,0.0,100.38,101.84,101.64,28796232.0,0.030414,5978000.0,100.44,279472.0,0.030414,0.030584,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-05,3.0,GOOGL,0.0,98.8,101.93,101.43,22145905.0,-0.002066,5978000.0,99.825,253553.0,-0.002066,-0.002018,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-06,3.0,GOOGL,0.0,100.59,102.9254,101.42,22302625.0,-9.9e-05,5978000.0,100.68,229565.0,-9.9e-05,-0.010245,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-07,3.0,GOOGL,0.0,98.295,100.53,98.68,27429591.0,-0.027016,5978000.0,99.85,269556.0,-0.027016,-0.028004,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-10,3.0,GOOGL,0.0,97.01,99.095,97.86,18204303.0,-0.00831,5978000.0,99.0,201109.0,-0.00831,-0.007492,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-11,3.0,GOOGL,0.0,96.31,99.245,97.18,26469302.0,-0.006949,5978000.0,97.43,288052.0,-0.006949,-0.006519,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-12,3.0,GOOGL,0.0,96.735,98.75,97.56,21905138.0,0.00391,5978000.0,97.3,233197.0,0.00391,-0.003291,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-13,3.0,GOOGL,0.0,94.3836,99.775,99.06,34455459.0,0.015375,5978000.0,95.15,400878.0,0.015375,0.025966,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-14,3.0,GOOGL,0.0,96.37,100.69,96.56,25342906.0,-0.025237,5978000.0,99.99,292461.0,-0.025237,-0.023663,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-17,3.0,GOOGL,0.0,98.83,100.93,99.97,28330292.0,0.035315,5978000.0,98.86,289282.0,0.035315,0.02648,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-18,3.0,GOOGL,0.0,99.97,103.47,100.77,24031447.0,0.008002,5973000.0,103.13,273040.0,0.008002,0.011428,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-19,3.0,GOOGL,0.0,98.9201,101.0183,99.63,23760362.0,-0.011313,5973000.0,100.01,244222.0,-0.011313,-0.006672,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-20,3.0,GOOGL,0.0,99.39,102.32,99.97,25279290.0,0.003413,5973000.0,100.0,265842.0,0.003413,-0.007951,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-21,3.0,GOOGL,0.0,97.72,101.31,101.13,32867608.0,0.011603,5973000.0,97.845,314162.0,0.011603,0.023725,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-24,3.0,GOOGL,0.0,99.98,102.75,102.52,27114828.0,0.013745,5973000.0,101.8,291470.0,0.013745,0.011882,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-25,3.0,GOOGL,0.0,102.72,104.82,104.48,40533614.0,0.019118,5973000.0,102.9,413856.0,0.019118,0.016267,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-26,3.0,GOOGL,0.0,94.69,98.31,94.93,88083842.0,-0.091405,5973000.0,96.43,933816.0,-0.091405,-0.007388,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-27,3.0,GOOGL,0.0,91.8,95.43,92.22,60479124.0,-0.028547,5973000.0,94.52,716567.0,-0.028547,-0.006083,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-28,3.0,GOOGL,0.0,92.13,96.55,96.29,43584163.0,0.044134,5973000.0,92.27,417787.0,0.044134,0.024626,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-10-31,3.0,GOOGL,0.0,93.98,96.03,94.51,31612914.0,-0.018486,5973000.0,95.42,296239.0,-0.018486,-0.007454,0.879,0.879,0.0,0.259,0.619,0.277,0.287,0.08,0.103,164.269,2.874,2.898,73.064,0.784
90319,2022-11-01,3.0,GOOGL,0.0,90.37,96.03,90.47,47017716.0,-0.042747,5973000.0,95.45,542474.0,-0.042747,-0.004101,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-02,3.0,GOOGL,0.0,86.88,91.18,86.97,57006552.0,-0.038687,5973000.0,90.94,664163.0,-0.038687,-0.025002,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-03,3.0,GOOGL,0.0,83.34,86.52,83.43,61856961.0,-0.040704,5973000.0,86.32,639009.0,-0.040704,-0.010586,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-04,3.0,GOOGL,0.0,83.71,86.64,86.58,51044418.0,0.037756,5973000.0,85.4,489858.0,0.037756,0.013619,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-07,3.0,GOOGL,0.0,86.85,88.9,88.49,33974614.0,0.02206,5973000.0,87.28,326164.0,0.02206,0.009614,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-08,3.0,GOOGL,0.0,87.5901,90.32,88.9,30379799.0,0.004633,5973000.0,88.9,309541.0,0.004633,0.005598,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-09,3.0,GOOGL,0.0,87.28,89.435,87.32,31686183.0,-0.017773,5973000.0,88.45,282111.0,-0.017773,-0.020778,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-10,3.0,GOOGL,0.0,91.61,94.39,93.94,51549279.0,0.075813,5973000.0,92.25,485015.0,0.075813,0.055434,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-11,3.0,GOOGL,0.0,93.92,96.93,96.41,33016064.0,0.026293,5973000.0,94.69,343447.0,0.026293,0.009241,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-14,3.0,GOOGL,0.0,94.51,96.79,95.7,30112745.0,-0.007364,5973000.0,95.09,303552.0,-0.007364,-0.008936,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-15,3.0,GOOGL,0.0,96.71,100.14,98.44,41523447.0,0.028631,5973000.0,98.26,422908.0,0.028631,0.008713,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-16,3.0,GOOGL,0.0,97.64,99.6375,98.85,29055260.0,0.004165,5973000.0,97.9,266776.0,0.004165,-0.008252,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-17,3.0,GOOGL,0.0,96.79,99.28,98.36,26012197.0,-0.004957,5973000.0,96.97,258248.0,-0.004957,-0.003089,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-18,3.0,GOOGL,0.0,96.37,98.9,97.43,28310583.0,-0.009455,5973000.0,98.77,242406.0,-0.009455,0.004759,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-21,3.0,GOOGL,0.0,95.355,98.4,95.6,21613530.0,-0.018783,5973000.0,97.29,226058.0,-0.018783,-0.003884,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-22,3.0,GOOGL,0.0,94.05,97.22,97.05,23393567.0,0.015167,5973000.0,95.95,215373.0,0.015167,0.01358,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-23,3.0,GOOGL,0.0,97.09,98.76,98.46,18791609.0,0.014529,5973000.0,97.09,198412.0,0.014529,0.005915,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-25,3.0,GOOGL,0.0,97.4,98.64,97.46,9689362.0,-0.010156,5973000.0,98.24,107840.0,-0.010156,-0.000283,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-28,3.0,GOOGL,0.0,95.61,97.58,96.05,26188032.0,-0.014467,5973000.0,97.036,212185.0,-0.014467,-0.015444,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-29,3.0,GOOGL,0.0,94.11,96.12,95.19,20023929.0,-0.008954,5973000.0,95.73,204790.0,-0.008954,-0.001592,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-11-30,3.0,GOOGL,0.0,94.42,101.04,100.99,43553963.0,0.060931,5973000.0,94.82,329770.0,0.060931,0.030948,20.06,20.06,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-01,3.0,GOOGL,0.0,100.25,102.25,100.99,28637379.0,0.0,5973000.0,101.02,268545.0,0.0,-0.000868,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-02,3.0,GOOGL,0.0,98.9,100.77,100.44,21437540.0,-0.005446,5973000.0,99.05,219752.0,-0.005446,-0.001195,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-05,3.0,GOOGL,0.0,99.0,101.38,99.48,24324127.0,-0.009558,5973000.0,99.4,244078.0,-0.009558,-0.017894,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-06,3.0,GOOGL,0.0,96.42,99.78,96.98,24859141.0,-0.025131,5973000.0,99.3,255281.0,-0.025131,-0.014399,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-07,3.0,GOOGL,0.0,94.715,96.8811,94.94,30944647.0,-0.021035,5973000.0,96.41,287733.0,-0.021035,-0.001862,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-08,3.0,GOOGL,0.0,93.45,95.58,93.71,32132187.0,-0.012956,5973000.0,95.38,304753.0,-0.012956,0.007522,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-09,3.0,GOOGL,0.0,92.75,94.26,92.83,28151948.0,-0.009391,5973000.0,93.77,285367.0,-0.009391,-0.00735,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-12,3.0,GOOGL,0.0,91.61,93.56,93.31,29282780.0,0.005171,5973000.0,92.71,267398.0,0.005171,0.014279,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-13,3.0,GOOGL,0.0,95.03,99.53,95.63,40522495.0,0.024863,5973000.0,97.76,398894.0,0.024863,0.00729,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-14,3.0,GOOGL,0.0,93.6,96.87,95.07,28669815.0,-0.005856,5973000.0,95.2,317878.0,-0.005856,-0.006053,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-15,3.0,GOOGL,0.0,90.01,93.64,90.86,40062484.0,-0.044283,5973000.0,93.13,358148.0,-0.044283,-0.024922,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-16,3.0,GOOGL,0.0,89.52,91.33,90.26,57921949.0,-0.006604,5973000.0,90.76,303224.0,-0.006604,-0.011138,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-19,3.0,GOOGL,0.0,88.21,90.56,88.44,29419622.0,-0.020164,5973000.0,90.255,281864.0,-0.020164,-0.009007,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-20,3.0,GOOGL,0.0,87.4401,89.175,89.02,23415752.0,0.006558,5973000.0,88.11,232894.0,0.006558,0.001037,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-21,3.0,GOOGL,0.0,88.32,90.22,89.58,24698980.0,0.006291,5973000.0,89.08,221460.0,0.006291,0.014868,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-22,3.0,GOOGL,0.0,86.32,88.54,87.76,27630707.0,-0.020317,5973000.0,88.16,296928.0,-0.020317,-0.014452,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-23,3.0,GOOGL,0.0,87.07,89.545,89.23,22971388.0,0.01675,5973000.0,87.11,253043.0,0.01675,0.005868,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-27,3.0,GOOGL,0.0,87.01,88.94,87.39,20064260.0,-0.020621,5973000.0,88.795,217909.0,-0.020621,-0.00405,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-28,3.0,GOOGL,0.0,85.94,88.04,86.02,19483152.0,-0.015677,5973000.0,86.98,211334.0,-0.015677,-0.012021,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-29,3.0,GOOGL,0.0,86.61,88.845,88.45,23280945.0,0.028249,5973000.0,86.62,208947.0,0.028249,0.017461,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2022-12-30,3.0,GOOGL,0.0,86.57,88.3,88.23,23938885.0,-0.002487,5956000.0,86.98,222155.0,-0.002487,-0.002541,17.525,17.525,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-03,3.0,GOOGL,0.0,88.52,91.05,89.12,28089144.0,0.010087,5956000.0,89.585,284797.0,0.010087,-0.004001,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-04,3.0,GOOGL,0.0,87.271,90.65,88.08,34780293.0,-0.01167,5956000.0,90.35,367939.0,-0.01167,0.007539,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-05,3.0,GOOGL,0.0,85.9,87.57,86.2,27163228.0,-0.021344,5956000.0,87.47,280321.0,-0.021344,-0.011646,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-06,3.0,GOOGL,0.0,84.86,87.69,87.34,41473527.0,0.013225,5956000.0,86.79,401787.0,0.013225,0.022841,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-09,3.0,GOOGL,0.0,87.86,90.05,88.02,28929496.0,0.007786,5956000.0,88.36,297251.0,0.007786,-0.000768,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-10,3.0,GOOGL,0.0,85.83,88.67,88.42,30413342.0,0.004544,5956000.0,85.98,302552.0,0.004544,0.006978,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-11,3.0,GOOGL,0.0,89.01,91.6,91.52,26816130.0,0.03506,5956000.0,89.18,260330.0,0.03506,0.012849,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-12,3.0,GOOGL,0.0,89.75,91.87,91.13,30227118.0,-0.004261,5956000.0,91.48,300472.0,-0.004261,0.003416,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-13,3.0,GOOGL,0.0,90.1299,92.19,92.12,26287361.0,0.010864,5956000.0,90.85,241921.0,0.010864,0.003997,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-17,3.0,GOOGL,0.0,90.05,92.25,91.29,32544064.0,-0.00901,5956000.0,92.06,294792.0,-0.00901,-0.00203,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-18,3.0,GOOGL,0.0,90.64,92.7999,91.12,29232160.0,-0.001862,5956000.0,92.14,274881.0,-0.001862,-0.015563,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-19,3.0,GOOGL,0.0,90.63,93.605,93.05,36945489.0,0.021181,5956000.0,90.72,317798.0,0.021181,-0.007638,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-20,3.0,GOOGL,0.0,95.02,98.3,98.02,63098695.0,0.053412,5956000.0,95.1,530425.0,0.053412,0.018918,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-23,3.0,GOOGL,0.0,97.5,100.04,99.79,39933884.0,0.018058,5956000.0,97.95,383920.0,0.018058,0.011881,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-24,3.0,GOOGL,0.0,97.2,99.61,97.7,33041720.0,-0.020944,5956000.0,98.1,331991.0,-0.020944,-0.000711,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-25,3.0,GOOGL,0.0,93.76,96.162,95.22,42328099.0,-0.025384,5956000.0,95.57,391894.0,-0.025384,-0.000182,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
90319,2023-01-26,3.0,GOOGL,0.0,95.38,97.57,97.52,30033285.0,0.024155,5956000.0,96.5,275709.0,0.024155,0.011008,19.633,19.633,0.0,0.237,0.615,0.264,0.263,0.08,0.103,152.432,2.748,2.779,56.643,0.789
